volume,article,raw_name,CAS,CIRsmiles,PubChemsmiles,PubChem_after_cas_check_smiles,PubChem_name_smiles,OPSIN_name_smiles,Processed_name,Processed_PubChemsmiles
57,4,thallium(III) trifluoroacetone,III) trifluoroacetone,Not Found,Not Found,Not Found,Not Found,FC(C(C)=O)(F)F.[Tl+3],,FC(C(C)=O)(F)F.[Tl+3]
57,4,ethanol ,64-17-5,CCO,CCO,CCO,CCO,CCO,,CCO
57,4,hydrogen chloride ,7647-01-0,[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],,[H+].[Cl-]
57,4,Benzene ,71-43-2,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,c1ccccc1,,c1ccccc1
57,4,acetonitrile ,75-05-8,CC#N,CC#N,CC#N,CC#N,CC#N,,CC#N
57,4,nitrogen ,7727-37-9,N#N,N#N,N#N,N#N,N#N,,N#N
57,4,Anisole ,100-66-3,COc1ccccc1,COc1ccccc1,COc1ccccc1,COc1ccccc1,COc1ccccc1,,COc1ccccc1
57,4,copper ,7440-50-8,[Cu],[Cu],[Cu],[Cu],[Cu],,[Cu]
57,4,calcium sulfate ,7778-18-9,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,[Ca++].[O-][S]([O-])(=O)=O,,[Ca++].[O-][S]([O-])(=O)=O
57,4,"nickel,
Raney nickel ",7440-02-0,[Ni],[Ni],[Ni],[Ni],[Ni],,[Ni]
57,4,chlorobenzene ,108-90-7,Clc1ccccc1,Clc1ccccc1,Clc1ccccc1,Clc1ccccc1,Clc1ccccc1,,Clc1ccccc1
57,4,palladium ,7440-05-3,[Pd],[Pd],[Pd],[Pd],[Pd],,[Pd]
57,4,bis(2-methoxyethyl) ether ,111-96-6,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,COCCOCCOC
57,4,1-chloro-4-methoxybenzene ,623-12-1,COc1ccc(Cl)cc1,COc1ccc(Cl)cc1,COc1ccc(Cl)cc1,COc1ccc(Cl)cc1,COc1ccc(Cl)cc1,,COc1ccc(Cl)cc1
57,4,"1,3-dimethoxybenzene ",151-10-0,COc1cccc(OC)c1,COc1cccc(OC)c1,COc1cccc(OC)c1,COc1cccc(OC)c1,COc1cccc(OC)c1,,COc1cccc(OC)c1
57,4,tellurium,Not Found,Not Found,Not Found,Not Found,[Te],[Te],,[Te]
57,4,tellurium tetrachloride ,10026-07-0,Cl[Te](Cl)(Cl)Cl,Cl[Te](Cl)(Cl)Cl,Cl[Te](Cl)(Cl)Cl,Cl[Te](Cl)(Cl)Cl,Cl[Te](Cl)(Cl)Cl,,Cl[Te](Cl)(Cl)Cl
57,4,Bis(4-methoxyphenyl)tellurium dichloride ,4456-36-4,Not Found,Not Found,Not Found,Not Found,COC1=CC=C(C=C1)[Te](C1=CC=C(C=C1)OC)(Cl)Cl,,COC1=CC=C(C=C1)[Te](C1=CC=C(C=C1)OC)(Cl)Cl
57,4,bis(3-methyl-4-methoxyphenyl)tellurium dichloride,3-methyl-4-methoxyphenyl)tellurium dichloride,Not Found,Not Found,Not Found,Not Found,CC=1C=C(C=CC1OC)[Te](C1=CC(=C(C=C1)OC)C)(Cl)Cl,,CC=1C=C(C=CC1OC)[Te](C1=CC(=C(C=C1)OC)C)(Cl)Cl
57,4,bis(4-methoxyphenyl)telluride,4-methoxyphenyl)telluride,Not Found,Not Found,Not Found,Not Found,COC1=CC=C(C=C1)[Te]C1=CC=C(C=C1)OC,,COC1=CC=C(C=C1)[Te]C1=CC=C(C=C1)OC
57,4,palladium(II) acetate ,3375-31-3,[Pd++].CC([O-])=O.CC([O-])=O,[Pd++].CC([O-])=O.CC([O-])=O,[Pd++].CC([O-])=O.CC([O-])=O,[Pd++].CC([O-])=O.CC([O-])=O,[Pd++].CC([O-])=O.CC([O-])=O,,[Pd++].CC([O-])=O.CC([O-])=O
57,4,vanadium tetrachloride ,7632-51-1,[Cl-].[Cl-].[Cl-].[Cl-].[V+4],[Cl-].[Cl-].[Cl-].[Cl-].[V+4],[Cl-].[Cl-].[Cl-].[Cl-].[V+4],[Cl-].[Cl-].[Cl-].[Cl-].[V+4],[Cl-].[Cl-].[Cl-].[Cl-].[V+4],,[Cl-].[Cl-].[Cl-].[Cl-].[V+4]
57,4,diphenyltellurium dichloride,Not Found,Not Found,Not Found,Not Found,C1=CC=C(C=C1)[Te](C2=CC=CC=C2)(Cl)Cl,C1=CC=C(C=C1)[Te](C2=CC=CC=C2)(Cl)Cl,,C1=CC=C(C=C1)[Te](C2=CC=CC=C2)(Cl)Cl
57,4,"4,4'-dimethoxybiphenyl,
4,4'-Dimethoxy-1,1'-biphenyl,
1,1'-Biphenyl, 4,4'-dimethoxy- ",2132-80-1,COc1ccc(cc1)c2ccc(OC)cc2,COc1ccc(cc1)c2ccc(OC)cc2,COc1ccc(cc1)c2ccc(OC)cc2,COc1ccc(cc1)c2ccc(OC)cc2,COc1ccc(cc1)c2ccc(OC)cc2,,COc1ccc(cc1)c2ccc(OC)cc2
67,0,hexanes,Not Found,Not Found,Not Found,Not Found,CCCC(C)C,CCCC(C)C,,CCCC(C)C
67,0,"(S)-(+)- AND (R)-(−)-1,1'-BINAPHTHYL-2,2'-DIYL HYDROGEN PHOSPHATE","−)-1,1'-BINAPHTHYL-2,2'-DIYL HYDROGEN PHOSPHATE",Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,(±)-Binaphthylphosphoric (BNP) acid,BNP) acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,pyridine-solvated binaphthylphosphoric (BNP) acid,BNP) acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,(S)-(+)- and (R)-(−)-BNP acid,−)-BNP acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,binaphthylphosphoric (BNP) acid,BNP) acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,(S)-(+)-BNP acid,+)-BNP acid,Not Found,Not Found,Not Found,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=CC5=CC=CC=C54)OP(=O)(O3)O,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=CC5=CC=CC=C54)OP(=O)(O3)O,,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=CC5=CC=CC=C54)OP(=O)(O3)O
67,0,(R)-(−)-BNP ACID,−)-BNP ACID,Not Found,Not Found,Not Found,Not Found,Not Found,Bisnorpregnenolone,Not Found
67,0,(−)-BNP acid,−)-BNP acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,(+)- and (−)-BNP acid,−)-BNP acid,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,cephalosporin,Not Found,Not Found,Not Found,Not Found,C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)O)NC(=O)CCCC[C@H](C(=O)O)N,C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)O)NC(=O)CCCC[C@H](C(=O)O)N,,C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)O)NC(=O)CCCC[C@H](C(=O)O)N
67,0,o-tyrosine,Not Found,Not Found,Not Found,Not Found,C1=CC=C(C(=C1)CC(C(=O)O)N)O,C1=CC=C(C(=C1)CC(C(=O)O)N)O,,C1=CC=C(C(=C1)CC(C(=O)O)N)O
67,0,(S)-(−)- and (R)-(+)-binaphthol,+)-binaphthol,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,methyl ester derivatives,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,0,ethanol ,64-17-5,CCO,CCO,CCO,CCO,CCO,,CCO
67,0,hydrochloric acid ,7647-01-0,[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],,[H+].[Cl-]
67,0,ethyl acetate ,141-78-6,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,,CCOC(C)=O
67,0,methanol ,67-56-1,CO,CO,CO,CO,CO,,CO
67,0,ether ,60-29-7,CCOCC,CCOCC,CCOCC,CCOCC,CCOCC,,CCOCC
67,0,2-naphthol ,135-19-3,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1,,Oc1ccc2ccccc2c1
67,0,acetate,Not Found,Not Found,Not Found,Not Found,CC(=O)[O-],CC(=O)[O-],,CC(=O)[O-]
67,0,acetone ,67-64-1,CC(C)=O,CC(C)=O,CC(C)=O,CC(C)=O,CC(C)=O,,CC(C)=O
67,0,carbon ,7782-42-5,Not Found,[C],[C],[C],[C],,[C]
67,0,Phosphorus Oxychloride ,21295-50-1,ClP=O,ClP=O,ClP=O,ClP=O,ClP=O,,ClP=O
67,0,pyridine ,110-86-1,c1ccncc1,c1ccncc1,c1ccncc1,c1ccncc1,c1ccncc1,,c1ccncc1
67,0,toluene ,108-88-3,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,,Cc1ccccc1
67,0,2-propanol ,67-63-0,CC(C)O,CC(C)O,CC(C)O,CC(C)O,CC(C)O,,CC(C)O
67,0,ferric chloride ,7705-08-0,[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],[Cl-].[Cl-].[Cl-].[Fe+3],,[Cl-].[Cl-].[Cl-].[Fe+3]
67,0,cinchonidine ,485-71-2,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34
67,0,pyridine hydrochloride ,628-13-7,[Cl-].c1cc[nH+]cc1,[Cl-].c1cc[nH+]cc1,[Cl-].c1cc[nH+]cc1,[Cl-].c1cc[nH+]cc1,[Cl-].c1cc[nH+]cc1,,[Cl-].c1cc[nH+]cc1
67,0,Diazomethane ,334-88-3,C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],,C=[N+]=[N-]
67,0,strychnine,Not Found,Not Found,Not Found,Not Found,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75,,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75
67,0,Tetrahydrofuran ,109-99-9,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,C1CCOC1,,C1CCOC1
67,0,lithium aluminum hydride ,16853-85-3,[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],,[Li+].[AlH4-]
67,0,phosphorous oxychloride,Not Found,Not Found,Not Found,Not Found,O=P(Cl)(Cl)Cl,O=P(Cl)(Cl)Cl,,O=P(Cl)(Cl)Cl
67,0,"pyridine, phosphorus oxychloride",Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Pyridine,C1=CC=NC=C1
67,0,binaphthol,Not Found,Not Found,Not Found,Not Found,C1=CC=C2C(=C1)C=CC=C2C3=C(C=CC4=CC=CC=C43)O,C1=CC=C2C(=C1)C=CC=C2C3=C(C=CC4=CC=CC=C43)O,,C1=CC=C2C(=C1)C=CC=C2C3=C(C=CC4=CC=CC=C43)O
67,0,"(+)-cinchonine,
cinchonine","+)-cinchonine,
cinchonine",Not Found,Not Found,Not Found,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O,,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
67,0,"binaphthylphosphoric acid,
(±)-binaphthylphosphoric acid",±)-binaphthylphosphoric acid,Not Found,Not Found,Not Found,Not Found,Not Found,racemic-binaphthylphosphoric acid,Not Found
67,0,"2-amino-1,2-diphenylethanol",Not Found,Not Found,Not Found,Not Found,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)N,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)N,,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)N
67,0,2-aminobutanol ,13054-87-0,CCC(N)CO,CCC(N)CO,CCC(N)CO,CCC(N)CO,CCC(N)CO,,CCC(N)CO
67,0,"2-amino-1-(4-nitrophenyl)-1,3-propanediol ",119-62-0,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O,,NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O
67,0,α-difluoromethyl-α-aminovaleric acid,Not Found,Not Found,Not Found,Not Found,Not Found,FC(C(C(=O)O)(CCC)N)F,,FC(C(C(=O)O)(CCC)N)F
67,0,dibenzothiepin,Not Found,Not Found,Not Found,Not Found,Not Found,C1=CC=CC2=C1C1=C(C=CS2)C=CC=C1,,C1=CC=CC2=C1C1=C(C=CS2)C=CC=C1
67,0,"1,1'-bi-2-naphthol,
(±)-1,1'-bi-2-naphthol ",18531-99-2,Not Found,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O,,C1=CC=C2C(=C1)C=CC(=C2C3=C(C=CC4=CC=CC=C43)O)O
67,0,3-hydroxyphenyl-N-propylpiperidine,Not Found,Not Found,Not Found,Not Found,Not Found,OC=1C=C(C=CC1)C1N(CCCC1)CCC,,OC=1C=C(C=CC1)C1N(CCCC1)CCC
67,0,"Dinaphtho[2,1-d:1',2'-f][1,3,2]dioxaphosphepin, 4-hydroxy-, 4-oxide ",39648-67-4,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45
67,1,silica gel,Not Found,Not Found,Not Found,Not Found,O=[Si]=O,O=[Si]=O,,O=[Si]=O
67,1,brine,Not Found,Not Found,Not Found,Not Found,O.[Na+].[Cl-],O.[Na+].[Cl-],,O.[Na+].[Cl-]
67,1,"(R)-(+)-1,1'-BINAPHTHALENE-2,2'-DIOL","+)-1,1'-BINAPHTHALENE-2,2'-DIOL",Not Found,Not Found,Not Found,Not Found,Not Found,"1,1'-binaphthalene-2,2'-diol",Not Found
67,1,"(R)-(−)-Methyl 1,1'-binaphthyl-2,2'-diylphosphate","−)-Methyl 1,1'-binaphthyl-2,2'-diylphosphate",Not Found,Not Found,Not Found,Not Found,Not Found,"Methyl (R)-(-)-2,2'-binaphthyl-1,1'-diyl hydrogen phosphate",Not Found
67,1,"(R)-(−)-1,1'-binaphthyl-2,2'-diyl hydrogen phosphate","−)-1,1'-binaphthyl-2,2'-diyl hydrogen phosphate",Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,1,"Crude (R)-(+)-1,1'-binaphthalene-2,2'-diol","+)-1,1'-binaphthalene-2,2'-diol",Not Found,Not Found,Not Found,COC(=O)[C@@H](CC1=CN=CN1)N.Cl,COC(=O)[C@@H](CC1=CN=CN1)N.Cl,,COC(=O)[C@@H](CC1=CN=CN1)N.Cl
67,1,"(R)-(−)-methyl 1,1'-binaphthyl-2,2'-diyl phosphate","−)-methyl 1,1'-binaphthyl-2,2'-diyl phosphate",Not Found,Not Found,Not Found,Not Found,Not Found,"Methyl (R)-2,2'-binaphthalene-1,1'-diyl hydrogen phosphate",Not Found
67,1,Red-Al,Not Found,Not Found,Not Found,Not Found,COCCO[AlH2-]OCCOC.[Na+],COCCO[AlH2-]OCCOC.[Na+],,COCCO[AlH2-]OCCOC.[Na+]
67,1,"(R)-(−)-1,1'-binaphthyl-2,2'-diyl phosphate","−)-1,1'-binaphthyl-2,2'-diyl phosphate",Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,1,"1,1'-Binaphthalene]-2,2'-diol,(R)-",R)-,Not Found,Not Found,Not Found,Not Found,Not Found,"1,1'-Bi-2-naphthol, (R)-",Not Found
67,1,hydrochloric acid ,7647-01-0,[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],[H+].[Cl-],,[H+].[Cl-]
67,1,ethyl acetate ,141-78-6,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,CCOC(C)=O,,CCOC(C)=O
67,1,methanol ,67-56-1,CO,CO,CO,CO,CO,,CO
67,1,ether ,60-29-7,CCOCC,CCOCC,CCOCC,CCOCC,CCOCC,,CCOCC
67,1,sodium bicarbonate ,144-55-8,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,[Na+].OC([O-])=O,,[Na+].OC([O-])=O
67,1,sodium sulfate ,7757-82-6,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,[Na+].[Na+].[O-][S]([O-])(=O)=O,,[Na+].[Na+].[O-][S]([O-])(=O)=O
67,1,nitrogen ,7727-37-9,N#N,N#N,N#N,N#N,N#N,,N#N
67,1,dimethyl sulfate ,77-78-1,CO[S](=O)(=O)OC,CO[S](=O)(=O)OC,CO[S](=O)(=O)OC,CO[S](=O)(=O)OC,CO[S](=O)(=O)OC,,CO[S](=O)(=O)OC
67,1,Norit A ,7782-42-5,Not Found,[C],[C],[C],[C],,[C]
67,1,"toluene,
M toluene ",108-88-3,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,Cc1ccccc1,,Cc1ccccc1
67,1,2-propanol ,67-63-0,CC(C)O,CC(C)O,CC(C)O,CC(C)O,CC(C)O,,CC(C)O
67,1,sodium hypochlorite ,7681-52-9,[Na+].[O-]Cl,[Na+].[O-]Cl,[Na+].[O-]Cl,[Na+].[O-]Cl,[Na+].[O-]Cl,,[Na+].[O-]Cl
67,1,Diazomethane ,334-88-3,C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],C=[N+]=[N-],,C=[N+]=[N-]
67,1,lithium aluminum hydride ,16853-85-3,[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],[Li+].[AlH4-],,[Li+].[AlH4-]
67,1,hexane ,110-54-3,CCCCCC,CCCCCC,CCCCCC,CCCCCC,CCCCCC,,CCCCCC
67,1,phosphate,Not Found,Not Found,Not Found,Not Found,[O-]P(=O)([O-])[O-],[O-]P(=O)([O-])[O-],,[O-]P(=O)([O-])[O-]
67,1,"N,N-dimethylacetamide ",127-19-5,CN(C)C(C)=O,CN(C)C(C)=O,CN(C)C(C)=O,CN(C)C(C)=O,CN(C)C(C)=O,,CN(C)C(C)=O
67,1,sodium bis(2-methoxyethoxy)aluminum hydride,2-methoxyethoxy)aluminum hydride,Not Found,Not Found,Not Found,Not Found,COCCO[AlH]OCCOC.[Na],,COCCO[AlH]OCCOC.[Na]
67,1,phosphorus hydride ,7723-14-0,[P],[P],[P],[P],[P],,[P]
67,1,"1,1'-binaphthyl-2,2'-diyl hydrogen phosphate ",39648-67-4,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45,,[O-][P]1(=O)Oc2ccc3ccccc3c2c4c(O1)ccc5ccccc45
67,2,sodium benzophenone ketyl,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,"(R)-(+)- AND (S)-(−)-2,2'-BIS(DIPHENYLPHOSPHINO)-1,1'-BINAPHTHYL (BINAP)",BINAP,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,2,"(±)-2,2'-Bis(diphenylphosphinyl)-1,1'-binaphthyl [(±)-BINAPO]",±)-BINAPO],Not Found,Not Found,Not Found,Not Found,Not Found,"bis(diphenylphosphino)-1,1'-binaphthalene",C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC4=CC=CC=C4C(=C3P(C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC8=CC=CC=C87
67,2,(±)-BINAPO,±)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,BINAPO,Not Found,Not Found,Not Found,Not Found,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(=O)(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(=O)(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(=O)(C7=CC=CC=C7)C8=CC=CC=C8
67,2,"(−)-2,3-O-dibenzoyl-L-tartaric acid monohydrate [(−)-DBT monohydrate",−)-DBT monohydrate,Not Found,Not Found,Not Found,Not Found,Not Found,"(-)-2,3-Dibenzoyl-L-tartaric acid monohydrate",Not Found
67,2,(R)-(+)-BINAPO,+)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(S)-BINAPO,S)-BINAPO,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)OC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OP(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)OC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OP(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)OC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OP(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)OC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OP(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)OC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OP(C7=CC=CC=C7)C8=CC=CC=C8
67,2,(−)-DBT,−)-DBT,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,((R)-BINAPO,R)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(−)-DBT),−)-DBT,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(R)-BINAPO,R)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(+)-DBT monohydrate,+)-DBT monohydrate,Not Found,Not Found,Not Found,Not Found,Not Found,Dibenzothiophene monohydrate,Not Found
67,2,(R)-BINAPO-(+)-DBT-complex,+)-DBT-complex,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(S)-(−)-BINAPO,−)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(S)-BINAP,S)-BINAP,Not Found,Not Found,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
67,2,"(−)-2,3-O-dibenzoyl-L-tartaric acid monohydrate","−)-2,3-O-dibenzoyl-L-tartaric acid monohydrate",Not Found,Not Found,Not Found,Not Found,Not Found,"(-)-2,3-O-dibenzoyltartaric acid monohydrate",Not Found
67,2,S-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,R)-(+)-BINAPO,+)-BINAPO,Not Found,Not Found,Not Found,Not Found,Not Found,none,
67,2,(R)-(+)-BINAP,+)-BINAP,Not Found,Not Found,Not Found,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
